ID, Name
18687,21941
18687,21942
18687,21943
18688,22030
18688,21934
18688,22362
18689,21922
18689,21966
18689,22035
18690,22015
18690,22010
18691,21957
18691,21931
18692,22291
18692,22328
18692,21923
18692,22098
18693,21938
18693,22112
18694,21969
18694,22466
18694,21917
18694,22322
18694,21926
18694,22092
18695,22064
18695,21923
18695,22033
18696,21941
18696,22277
18696,21980
18696,21981
18696,21982
18697,22088
18697,21931
18698,21962
18698,21963
18698,21922
18699,21997
18699,22129
18699,21931
18700,21922
18700,22125
18700,22326
18700,22010
18701,21922
18701,22027
18701,22010
18701,21938
18701,22168
18701,22125
18702,21941
18702,22044
18702,22113
18703,21938
18703,21958
18704,22130
18704,21917
18705,22033
18705,21923
18705,22429
18706,22004
18706,21922
18707,21938
18707,21939
18707,21922
18707,22027
18708,21963
18708,21922
18708,21988
18709,21938
18709,21934
18709,22168
18709,22110
18710,21998
18710,21963
18710,21922
18711,21932
18711,22106
18711,21931
18712,21946
18712,22134
18713,22291
18713,21923
18713,21935
18714,21919
18714,22000
18714,22003
18714,21922
18714,22279
18715,21957
18715,22106
18715,22107
18715,21931
18716,22106
18716,21931
18717,22029
18717,22036
18717,21993
18718,22012
18718,21922
18718,22013
18719,22000
18719,21922
18720,21973
18720,21974
18720,21975
18720,21976
18720,21922
18720,21961
18721,21941
18721,21942
18721,21943
18722,21950
18722,21931
18723,22010
18723,22014
18724,21938
18724,21939
18725,21922
18725,22027
18726,21946
18726,21934
18726,22251
18726,22284
18727,21941
18727,21942
18727,21943
18728,21973
18728,21974
18728,21975
18728,21976
18728,21922
18729,21999
18729,21963
18729,21922
18729,22167
18729,21988
18730,22010
18730,22014
18731,21917
18731,21948
18731,21949
18732,21974
18732,21975
18732,21976
18732,21969
18732,21922
18732,22296
18733,21984
18733,21931
18734,22005
18734,21938
18734,21990
18734,21931
18735,21933
18735,21934
18736,21922
18736,22027
18737,21950
18737,21931
18738,22015
18738,22010
18739,22005
18739,21938
18740,22305
18740,21990
18740,21931
18741,21938
18741,22020
18741,22021
18741,21939
18742,21950
18742,21931
18743,21963
18743,21922
18743,21988
18744,21938
18744,21962
18744,21939
18744,21963
18744,21922
18745,21974
18745,21975
18745,21976
18745,21922
18745,21977
18746,22347
18746,21922
18746,21966
18747,21954
18747,21984
18747,22074
18747,21931
18748,22010
18748,22014
18749,21917
18749,21948
18749,21956
18749,21949
18749,22217
18750,21922
18750,22509
18751,21938
18751,21962
18751,21939
18751,21963
18751,21922
18752,22012
18752,21922
18753,21962
18753,21963
18753,21922
18754,21923
18754,22033
18754,22175
18755,21957
18755,21990
18755,21931
18756,21922
18756,22169
18757,22010
18757,22014
18758,21938
18758,22208
18759,21934
18760,22063
18760,22226
18761,22104
18761,22105
18761,21963
18761,21922
18762,21934
18762,22292
18762,22194
18762,21923
18762,22293
18763,21936
18763,21932
18763,21931
18764,21969
18764,22038
18765,21941
18765,21942
18765,21943
18766,22074
18766,21931
18767,21962
18767,21963
18767,21922
18768,21936
18768,21957
18768,21931
18769,21922
18769,21925
18770,21933
18770,21934
18770,22482
18771,21957
18771,21931
18772,21919
18772,21951
18772,21952
18772,21953
18773,22095
18773,21931
18774,22081
18774,22082
18775,21938
18775,21934
18775,22168
18775,22110
18776,22161
18776,21922
18777,21922
18777,21925
18778,21936
18778,21957
18778,21931
18779,22000
18779,22003
18779,21922
18780,21946
18780,22050
18781,22062
18781,22063
18781,22064
18781,21923
18781,22033
18782,22346
18782,22010
18782,22014
18783,22106
18783,21931
18784,22005
18784,21938
18785,22244
18785,21946
18785,22320
18785,22042
18785,22245
18786,21919
18786,21951
18786,21952
18786,21953
18787,21934
18787,22026
18788,21946
18788,22173
18788,22222
18788,22101
18789,22151
18789,21931
18790,21984
18790,21931
18791,21984
18791,21931
18792,21946
18792,21947
18793,21946
18793,22050
18794,21936
18794,21957
18794,21931
18795,22010
18795,22014
18796,21938
18796,22180
18796,22042
18796,22215
18797,22015
18797,22010
18798,22015
18798,22010
18799,21919
18799,22555
18801,21984
18801,21931
18802,21946
18802,22352
18803,22015
18803,22028
18803,22010
18804,22402
18804,21923
18804,21935
18805,21938
18805,21958
18806,21941
18806,21942
18806,21943
18807,22053
18807,21928
18807,22072
18807,21918
18807,21931
18808,22030
18808,21934
18808,22362
18808,22026
18809,22010
18809,22014
18810,21998
18810,21962
18810,21963
18810,21922
18810,21996
18811,21962
18811,21963
18811,21922
18812,22010
18812,22014
18813,21950
18813,21931
18814,21919
18814,21921
18815,21934
18815,22110
18816,21985
18816,21987
18816,21950
18816,21931
18817,22106
18817,21931
18818,21950
18818,21931
18820,21923
18820,22033
18820,22175
18821,22017
18821,21923
18822,21973
18822,21974
18822,21975
18822,21976
18822,21922
18823,21957
18823,22106
18823,22107
18823,21931
18824,21922
18824,22027
18825,22258
18825,21917
18826,21984
18826,21931
18827,21946
18827,22050
18828,21938
18828,21934
18828,21939
18828,22110
18829,21938
18829,21939
18830,21984
18830,21931
18831,21946
18831,22370
18832,21938
18832,22016
18833,21934
18833,22110
18834,21917
18834,21948
18834,21949
18835,21954
18835,21984
18835,21931
18836,21946
18836,21926
18836,22101
18836,22316
18837,22151
18837,21931
18838,21938
18838,21939
18839,21984
18839,21931
18840,21998
18840,21963
18840,21922
18842,22041
18842,22433
18842,22042
18843,21922
18843,22027
18844,21998
18844,21963
18844,21922
18844,22167
18845,22255
18845,22332
18845,21942
18846,22012
18846,21922
18846,22013
18847,22010
18847,22127
18847,22015
18847,22345
18847,22126
18847,22014
18848,21931
18849,22074
18849,21931
18849,21984
18849,21954
18851,22142
18851,21934
18852,21938
18852,22051
18852,22085
18853,21946
18853,22370
18854,22244
18854,22303
18854,22042
18855,21936
18855,21957
18855,21931
18856,22031
18856,21934
18857,22129
18857,21931
18858,21974
18858,21975
18858,21976
18858,21922
18858,21977
18859,21946
18859,22173
18859,22222
18859,22101
18860,21931
18861,21917
18861,21948
18861,21949
18861,22217
18862,22023
18862,22022
18862,22024
18862,21993
18863,21992
18863,21993
18864,22056
18864,21938
18864,22051
18865,21934
18865,21964
18866,22063
18866,22407
18867,22159
18867,22010
18867,22014
18868,21938
18868,21958
18868,21993
18868,22036
18869,21938
18869,21958
18870,21938
18870,21939
18870,21922
18870,22027
18871,21928
18871,21932
18871,21936
18871,21918
18871,22011
18871,21931
18872,21932
18872,21931
18873,22039
18873,21923
18874,22010
18874,22014
18875,21941
18875,22123
18876,22089
18876,21974
18876,21975
18876,21976
18876,21922
18876,21977
18877,22291
18877,21923
18878,22040
18878,21923
18879,21998
18879,21963
18879,21922
18880,22010
18880,22014
18881,21936
18881,21957
18881,21931
18882,21992
18882,21993
18883,22010
18883,22014
18884,21917
18884,22241
18885,21946
18885,22284
18886,21984
18886,21931
18887,21967
18887,21922
18887,21968
18887,22048
18887,21966
18888,21938
18888,21958
18889,21916
18889,21917
18889,22367
18889,22241
18890,22106
18890,21931
18891,21928
18891,21938
18891,21971
18891,21918
18891,21931
18891,22011
18891,21984
18892,21936
18892,21931
18893,22056
18893,21938
18893,22051
18894,22062
18894,22063
18895,21938
18895,21939
18896,22415
18896,21917
18896,21955
18896,21948
18896,22217
18897,21946
18897,22022
18897,21993
18897,22200
18898,21919
18898,22199
18899,21922
18899,22027
18899,22010
18899,21938
18899,22168
18899,22125
18900,21984
18900,21931
18901,22062
18901,22063
18901,22064
18901,21923
18901,22033
18903,22389
18903,21917
18903,21948
18904,21969
18904,22275
18905,21938
18905,21962
18905,21939
18905,21963
18905,21922
18906,21922
18906,22332
18906,21942
18906,22189
18906,21917
18906,22577
18907,22007
18907,21932
18907,21942
18907,21931
18908,21921
18908,22117
18908,22198
18908,21942
18908,21919
18908,21941
18909,21963
18909,21922
18909,22167
18909,21966
18909,22019
18910,22015
18910,22010
18911,21941
18911,21942
18911,21943
18912,22106
18912,21931
18913,21922
18913,22027
18913,22010
18913,21938
18913,22168
18913,22125
18914,21994
18914,21963
18914,21922
18914,21995
18915,22062
18915,22063
18915,22064
18915,21923
18915,22033
18916,21938
18916,21958
18917,21957
18917,21931
18918,21922
18918,22027
18918,22010
18918,21938
18918,22168
18918,22125
18919,21963
18919,21922
18919,22019
18919,21966
18919,21994
18919,21998
18920,21934
18920,22251
18921,21917
18921,21948
18921,21949
18922,21923
18922,21935
18923,22219
18923,21923
18924,21926
18924,22463
18924,22247
18924,22450
18925,22142
18925,21934
18926,21937
18926,21929
18926,21931
18927,21938
18927,22016
18928,21922
18928,22027
18928,22010
18928,21938
18928,22168
18928,22125
18929,21934
18929,22066
18930,21923
18930,22033
18930,22175
18931,21984
18931,21931
18932,21957
18932,21931
18933,21919
18933,21969
18933,22079
18933,22187
18934,21938
18934,21939
18934,22012
18934,21922
18934,22013
18935,21936
18935,21957
18935,21931
18936,22578
18936,22008
18936,22154
18936,22009
18936,22010
18937,21922
18937,22027
18937,22010
18937,21938
18937,22168
18937,22125
18938,21931
18939,22151
18939,21950
18939,21931
18940,21917
18940,21948
18940,21956
18941,22159
18941,22010
18941,22014
18942,21941
18942,22123
18943,22062
18943,22063
18944,22142
18944,21934
18945,22005
18945,21938
18945,21958
18945,21990
18945,21931
18946,21934
18946,22288
18946,22066
18947,22365
18947,21923
18948,22106
18948,21931
18949,22142
18949,21934
18950,21916
18950,21917
18951,21917
18951,21948
18951,21956
18952,21928
18952,22011
18952,21918
18952,21929
18952,22074
18952,21931
18953,22010
18953,22014
18954,22347
18954,21922
18954,21966
18955,21934
18955,22026
18956,21993
18956,22036
18957,21962
18957,21939
18957,21963
18957,21922
18957,21938
18957,21925
18958,22130
18958,22258
18958,21917
18959,22154
18959,22140
18959,22010
18960,21917
18960,22342
18961,21985
18961,21984
18961,22350
18961,21931
18962,22062
18962,22063
18963,21936
18963,21931
18964,22030
18964,21934
18965,22039
18965,21923
18966,22015
18966,22028
18966,22010
18967,21922
18967,21925
18968,21941
18968,22123
18969,21919
18969,21921
18970,21922
18970,21966
18970,22035
18971,21938
18971,21934
18971,22168
18971,22110
18972,22104
18972,22105
18972,21963
18972,21922
18973,22129
18973,21931
18974,22150
18974,21931
18975,22159
18975,22010
18975,22014
18976,21984
18976,21931
18977,21938
18977,21939
18978,21919
18978,21951
18978,21953
18979,22062
18979,22063
18980,21957
18980,21931
18981,21934
18981,22066
18982,22046
18983,22578
18983,22154
18983,22363
18983,22010
18984,21994
18984,21963
18984,21922
18985,22069
18985,21990
18985,21931
18986,22063
18986,22407
18987,21919
18987,22442
18988,22033
18988,21923
18988,22429
18989,22012
18989,21922
18990,21967
18990,21968
18990,21922
18990,22048
18990,21966
18991,21936
18991,21957
18991,21931
18992,21959
18992,21922
18992,21960
18992,21961
18993,22010
18993,22014
18994,22291
18994,21923
18995,22005
18995,21938
18996,22154
18996,22010
18997,21992
18997,21993
18998,22161
18998,21922
19000,21917
19000,22241
19001,21957
19001,21990
19001,21931
19002,22242
19002,21917
19002,21948
19002,21949
19002,22217
19003,21928
19003,22299
19003,21918
19003,21930
19003,22507
19003,21931
19004,21941
19004,21942
19004,21943
19005,22012
19005,21922
19005,22086
19005,22013
19005,21942
19006,21957
19006,22074
19006,21931
19007,21946
19007,22549
19008,22172
19008,21931
19009,22154
19009,22010
19010,21941
19010,21942
19010,21943
19011,21946
19011,22173
19012,21938
19012,21939
19013,21950
19013,21931
19014,22015
19014,22010
19015,22030
19015,21934
19015,21933
19016,21941
19016,21942
19016,21943
19017,21933
19017,21934
19017,21946
19017,22026
19017,22424
19018,21928
19018,21931
19018,21932
19018,22011
19018,21918
19019,21957
19019,22106
19019,21931
19020,21917
19020,22037
19021,22347
19021,21922
19021,21923
19021,21966
19021,22364
19022,22062
19022,22063
19023,21963
19023,21922
19023,21988
19024,22130
19024,21917
19025,21957
19025,21990
19025,21931
19026,21941
19026,21942
19026,21943
19027,21954
19027,21984
19027,21931
19028,22056
19028,21938
19028,22051
19029,22161
19029,21922
19030,21922
19030,22027
19030,22010
19030,21938
19030,22168
19030,22125
19031,21954
19031,21984
19031,21931
19032,21984
19032,21931
19033,21946
19033,22173
19033,22101
19033,22352
19034,21922
19034,21959
19034,22155
19034,21942
19034,22144
19034,22012
19035,21941
19035,22391
19035,21982
19036,22022
19036,22023
19036,22188
19036,22036
19036,21993
19037,21984
19037,22193
19037,21931
19038,21934
19038,22026
19039,21934
19039,22026
19039,22293
19040,21922
19040,22130
19040,21917
19040,22132
19041,21946
19041,22173
19041,22101
19041,22202
19041,21926
19042,22010
19042,22014
19043,22005
19043,21938
19043,21940
19043,22139
19043,22051
19043,21931
19044,22161
19044,21922
19045,22062
19045,22063
19045,22064
19045,21923
19045,22033
19046,22056
19046,21938
19046,22051
19047,22062
19047,22063
19048,22062
19048,22063
19049,21932
19049,21931
19050,21946
19050,22173
19050,22101
19051,21946
19051,22050
19052,22012
19052,21922
19052,22013
19053,21946
19053,22190
19054,21938
19054,21939
19055,22015
19055,22010
19056,22347
19056,21922
19056,21923
19056,21966
19056,22364
19057,21917
19057,21948
19057,21956
19057,21949
19057,22217
19058,21957
19058,21990
19058,21931
19059,22084
19059,22260
19060,21938
19060,21939
19061,21993
19061,22036
19062,22291
19062,21923
19063,22154
19063,22140
19063,22010
19064,21916
19064,21917
19064,22354
19065,22106
19065,21931
19066,21917
19066,21948
19067,21992
19067,21993
19068,21954
19068,21984
19068,21931
19069,22301
19069,21923
19069,22116
19070,22015
19070,22010
19071,21996
19071,21922
19072,21919
19072,22266
19073,21916
19073,22010
19073,21917
19073,22240
19073,22308
19074,21923
19074,22017
19074,21934
19074,22251
19074,22284
19074,21946
19075,21946
19075,22173
19075,22222
19075,22101
19076,22010
19076,22126
19076,22267
19077,21938
19077,21958
19078,21922
19078,22027
19079,22010
19079,22014
19080,21946
19080,22173
19080,22101
19081,22106
19081,21931
19082,21937
19082,21932
19082,21931
19083,22015
19083,22159
19083,21922
19083,22125
19083,22010
19084,21919
19084,21951
19084,21952
19084,21953
19085,22023
19085,22022
19085,21993
19086,21936
19086,21931
19087,21984
19087,21931
19088,21938
19088,22016
19089,21998
19089,21963
19089,21922
19089,22167
19090,21916
19090,21917
19090,22240
19091,21941
19091,22123
19092,21969
19092,22041
19092,21922
19092,22232
19092,22158
19092,22042
19092,22524
19093,22075
19093,22010
19094,21922
19094,22125
19094,22010
19095,21938
19095,22051
19095,21939
19096,21923
19096,21935
19097,22015
19097,22010
19098,21957
19098,22106
19098,22107
19098,21931
19099,21922
19099,22036
19099,21966
19099,21993
19100,21937
19100,21932
19100,21931
19101,22094
19101,22095
19101,21931
19102,21941
19102,22422
19102,22026
19102,21934
19103,21923
19103,22437
19104,22106
19104,21931
19105,21922
19105,22125
19105,22010
19106,22186
19107,21938
19107,22020
19107,22021
19107,21990
19107,21931
19108,21963
19108,21922
19108,21988
19109,21984
19109,21931
19110,21957
19110,21931
19111,22089
19111,21974
19111,21975
19111,21976
19111,22166
19111,21922
19111,21977
19112,21938
19112,21958
19113,21919
19113,21951
19113,21952
19113,21953
19114,21967
19114,21922
19114,21966
19115,21916
19115,22010
19115,22126
19115,22061
19115,21917
19115,22240
19115,22267
19116,21938
19116,21958
19117,22053
19117,21928
19117,21918
19117,22177
19117,21931
19118,21942
19118,22117
19119,21936
19119,21931
19120,22374
19120,22162
19120,21917
19120,22037
19121,21922
19121,22027
19121,22010
19121,21938
19121,22168
19121,22125
19122,21950
19122,21931
19123,21922
19123,22124
19124,21957
19124,21931
19125,22291
19125,21923
19126,21922
19126,22027
19126,22010
19126,21938
19126,22168
19126,22125
19127,21941
19127,21942
19127,21943
19128,21936
19128,21932
19128,21931
19129,21957
19129,22106
19129,21931
19130,22030
19130,21934
19130,22362
19130,22026
19131,22150
19131,21987
19131,21950
19131,21931
19132,21931
19133,21917
19133,21948
19133,21949
19134,21967
19134,21922
19134,21966
19135,21922
19135,22027
19135,22010
19135,21938
19135,22168
19135,22125
19136,21973
19136,21974
19136,21975
19136,21976
19136,21922
19137,22399
19137,21923
19138,22137
19138,21931
19139,21998
19139,21963
19139,21922
19139,22167
19140,22150
19140,21931
19141,21969
19141,22448
19141,21928
19141,21930
19141,21918
19142,22088
19142,22054
19142,21931
19144,21950
19144,21931
19145,21938
19145,21939
19146,22142
19146,21934
19147,22167
19147,21963
19147,21922
19147,22125
19147,22010
19148,22291
19148,21923
19149,21992
19149,21993
19150,21932
19150,21931
19151,21962
19151,21963
19151,21922
19152,22010
19152,22014
19153,21961
19153,22228
19153,22166
19153,21922
19153,21974
19153,21975
19153,21976
19154,21941
19154,21942
19154,21943
19155,21917
19155,21948
19155,21949
19156,22242
19156,21917
19156,21948
19156,21949
19156,22217
19157,21946
19157,22050
19158,22130
19158,21917
19159,22022
19159,22023
19159,22188
19159,21993
19159,22036
19160,21950
19160,21931
19161,22010
19161,22014
19162,22010
19162,22014
19163,22291
19163,22212
19163,21923
19163,22098
19164,21922
19164,22027
19165,21938
19165,21939
19165,22168
19166,22129
19166,21931
19167,21919
19167,21922
19167,22000
19167,21921
19167,22384
19168,22005
19168,21938
19168,22006
19169,21946
19169,22462
19169,22101
19169,21926
19170,21984
19170,21931
19171,22130
19171,21917
19171,21922
19171,22132
19172,22031
19172,21934
19173,21917
19173,22342
19174,21932
19174,21957
19174,21931
19175,21922
19175,21925
19176,22541
19176,21926
19177,21923
19177,22033
19177,22175
19178,21984
19178,21931
19179,21919
19179,21921
19179,21942
19179,22117
19180,21957
19180,21990
19180,21931
19181,21962
19181,21963
19181,21922
19182,22055
19182,22513
19182,22229
19182,21931
19183,21933
19183,21934
19184,21919
19184,21951
19184,21952
19184,21953
19185,21950
19185,21931
19186,21946
19186,22050
19187,21922
19187,22019
19187,21938
19187,22020
19187,22021
19187,21966
19187,22035
19188,22089
19188,21974
19188,21975
19188,21976
19188,22166
19188,21922
19188,21977
19189,22106
19189,21931
19190,21922
19190,22027
19191,21961
19191,21965
19191,21922
19191,21923
19191,21959
19192,22161
19192,21922
19193,21938
19193,21958
19194,21941
19194,21942
19194,21943
19195,22061
19195,22159
19195,22126
19195,22140
19195,22010
19196,21942
19196,22007
19197,22022
19197,22024
19197,21993
19198,21965
19198,21923
19199,22023
19199,22022
19199,21993
19200,21941
19200,21942
19200,21943
19201,21933
19201,21934
19203,21957
19203,21984
19203,21931
19204,21998
19204,21963
19204,21922
19204,22167
19205,22262
19205,21934
19206,22106
19206,21931
19207,22081
19207,22082
19208,21938
19208,21958
19209,21993
19209,22036
19210,21946
19210,22370
19211,21997
19211,21931
19211,21984
19211,21954
19212,22010
19212,22014
19213,21922
19213,22027
19214,21933
19214,21934
19215,21933
19215,21934
19215,21964
19215,22418
19216,21923
19216,21935
19217,21919
19217,22385
19218,21957
19218,21990
19218,21931
19219,22189
19219,21922
19219,21966
19219,22035
19220,21917
19220,21948
19220,21949
19220,22217
19222,21929
19222,21931
19223,21936
19223,21957
19223,21931
19224,21936
19224,21957
19224,21931
19225,22347
19225,21922
19225,21966
19226,21992
19226,21993
19227,22030
19227,21934
19228,22010
19228,22126
19228,22014
19229,21922
19229,22018
19230,21941
19230,22123
19231,21946
19231,22173
19231,22222
19231,22101
19232,22000
19232,21963
19232,21922
19232,22002
19233,21922
19233,21925
19234,21922
19234,22130
19234,21917
19234,22132
19235,21962
19235,21963
19235,21922
19236,21936
19236,21931
19237,21938
19237,22208
19238,21923
19238,22033
19238,22175
19239,21957
19239,22106
19239,22107
19239,21931
19240,21938
19240,21939
19240,21922
19240,22027
19241,21916
19241,21917
19241,22354
19242,22017
19242,21923
19243,21941
19243,22044
19244,21934
19244,22026
19245,21950
19245,21931
19246,22212
19246,21923
19247,21957
19247,21990
19247,21931
19248,21946
19248,22146
19249,21962
19249,21963
19249,21922
19250,21922
19250,22027
19250,22010
19250,21938
19250,22168
19250,22125
19251,22106
19251,21931
19252,21922
19253,21917
19253,21948
19253,21956
19254,21923
19255,21938
19255,21939
19256,22015
19256,22061
19256,22010
19257,21984
19257,21931
19258,21957
19258,21931
19259,22015
19259,22010
19260,22074
19260,21990
19260,21931
19261,21936
19261,21931
19262,21922
19262,22102
19263,21998
19263,21962
19263,21963
19263,21922
19263,21996
19264,21946
19264,22173
19264,22222
19264,22101
19266,21946
19266,21934
19266,22251
19266,22284
19267,21957
19267,21990
19267,21931
19268,21979
19268,21922
19268,21966
19268,22035
19269,22082
19269,22253
19270,21938
19270,21939
19270,21922
19270,22124
19271,22159
19271,22140
19271,22010
19272,21938
19272,22020
19272,22021
19272,21931
19273,21922
19273,21925
19274,21962
19274,21963
19274,21922
19275,21917
19275,21948
19275,21956
19276,22000
19276,21922
19277,21963
19277,21922
19277,21988
19278,21954
19278,21984
19278,22074
19278,21931
19279,22042
19279,22245
19280,21919
19280,21951
19280,21952
19280,21953
19281,22389
19281,21917
19281,21948
19282,21946
19282,22579
19283,21941
19283,22277
19283,21982
19284,21969
19284,22038
19285,21938
19285,21958
19286,21938
19286,21939
19286,21922
19286,22027
19287,21917
19287,21948
19287,21949
19287,22217
19288,21936
19288,21957
19288,21931
19289,21922
19289,22130
19289,21917
19289,22132
19290,21938
19290,22016
19290,21957
19290,22077
19290,21931
19291,22300
19291,21923
19292,21962
19292,21963
19292,21922
19293,21923
19293,21935
19294,22258
19294,21917
19295,22106
19295,21931
19296,21957
19296,21990
19296,21931
19297,22106
19297,21931
19298,21950
19298,21931
19299,21946
19299,21947
19300,22015
19300,22010
19301,21957
19301,21990
19301,21931
19302,22012
19302,21922
19302,22013
19303,21934
19303,22110
19304,21916
19304,21917
19304,22238
19305,21936
19305,21931
19306,21990
19306,21984
19306,22074
19306,21931
19307,22030
19307,21934
19307,21933
19307,22031
19308,22106
19308,21931
19309,21917
19309,22342
19310,21922
19310,21925
19311,22415
19311,21917
19311,21948
19311,21956
19312,21938
19312,22121
19312,22051
19312,22069
19312,22087
19312,21931
19313,22082
19314,21934
19314,22297
19315,21938
19315,22168
19316,22015
19316,22010
19317,21946
19317,21947
19318,22345
19318,22010
19318,22126
19318,22014
19319,21934
19319,22026
19320,21922
19320,22132
19321,22344
19321,21916
19321,22312
19321,21917
19321,22484
19322,21984
19322,21931
19323,22022
19323,22024
19323,21993
19324,21933
19324,21934
19325,21946
19325,22370
19326,22012
19326,21922
19326,22013
19327,21974
19327,21975
19327,21976
19327,21922
19327,21977
19328,21936
19328,21931
19329,21919
19329,22364
19329,22440
19329,21978
19329,21923
19330,22258
19330,21917
19330,22241
19331,22349
19331,21923
19331,22313
19331,21934
19331,21946
19331,22314
19332,21919
19332,21921
19333,21957
19333,21931
19334,22062
19334,22063
19335,21934
19335,22292
19335,22293
19336,21938
19336,21939
19337,22104
19337,22105
19337,21963
19337,21922
19338,21932
19338,21931
19339,21922
19339,22027
19340,22023
19340,22022
19340,21993
19341,22094
19341,21931
19342,22062
19342,22063
19343,21917
19343,22164
19343,22241
19344,21938
19344,21958
19345,21932
19345,22054
19345,21931
19346,21923
19346,22098
19347,21990
19347,21931
19348,22015
19348,22010
19349,21922
19349,22321
19350,22075
19350,22010
19351,21984
19351,22074
19351,21931
19352,21946
19352,22370
19353,22172
19353,22106
19353,21931
19354,21957
19354,21990
19354,21931
19355,21965
19355,21935
19355,21923
19355,22219
19356,21984
19356,21931
19357,22142
19357,21934
19358,21954
19358,21984
19358,22074
19358,21931
19359,21984
19359,21931
19360,21984
19360,21931
19361,22069
19361,21990
19361,21931
19362,21969
19362,21932
19362,21928
19362,21970
19362,21918
19362,22011
19362,21931
19363,22151
19363,21931
19364,21922
19364,22307
19364,22449
19364,21946
19364,21959
19364,22101
19365,21922
19365,22324
19366,21928
19366,21931
19366,21932
19366,22011
19366,21918
19367,21922
19367,22027
19368,21957
19368,21931
19369,21954
19369,21984
19369,21985
19369,21931
19370,21999
19370,21998
19370,21963
19370,21922
19370,22167
19371,22106
19371,21931
19372,21922
19372,22018
19373,21917
19373,21948
19373,21956
19373,21949
19373,22217
19374,21916
19374,22258
19374,21917
19374,22432
19375,21938
19375,22020
19375,22021
19375,21928
19375,21918
19375,22053
19376,21938
19376,21939
19377,22000
19377,22003
19377,21922
19378,21996
19378,21922
19379,21919
19379,21922
19379,22182
19379,22018
19379,22183
19380,22062
19380,22063
19381,21927
19381,21922
19382,21946
19382,21926
19382,22316
19382,22101
19383,22111
19383,21922
19383,22019
19383,21966
19383,22048
19384,22154
19384,22010
19386,22031
19386,21934
19387,22298
19387,21923
19388,21933
19388,21934
19389,21998
19389,21963
19389,21922
19389,21988
19390,21957
19390,22106
19390,21931
19391,21932
19391,21957
19391,21931
19392,21922
19392,22027
19393,22000
19393,21922
19393,22183
19395,22042
19395,22245
19396,21916
19396,22342
19396,21951
19396,21919
19396,21917
19396,21953
19396,22344
19397,21938
19397,21939
19398,22111
19398,21922
19398,22506
19398,21966
19398,22035
19399,21938
19399,22020
19399,22021
19399,21931
19400,22106
19400,21931
19401,21946
19401,22173
19401,22222
19401,22101
19402,21917
19402,22258
19402,22164
19402,22241
19403,21934
19403,22156
19404,22022
19404,21992
19404,22024
19404,21993
19405,21929
19405,21931
19406,21941
19406,21942
19406,21943
19407,21957
19407,21990
19407,21931
19408,21917
19408,21948
19408,21949
19409,22010
19409,22014
19410,21938
19410,22056
19410,21939
19410,22051
19411,21917
19411,21948
19411,21956
19411,21949
19411,22217
19412,22062
19412,22063
19413,21922
19413,22027
19414,22015
19414,22061
19414,22326
19414,22010
19415,21938
19415,21958
19416,21922
19416,21925
19417,21931
19418,22286
19418,21926
19418,22226
19418,22063
19419,21916
19419,21917
19420,22106
19420,21931
19421,21922
19421,22027
19422,21922
19422,21925
19423,21954
19423,21984
19423,22074
19423,21931
19424,21922
19424,22027
19425,21922
19425,22321
19426,21941
19426,22123
19427,21998
19427,21963
19427,21922
19428,21957
19428,21990
19428,21931
19429,21950
19429,21931
19430,22106
19430,21931
19431,21922
19431,22125
19431,22010
19432,21922
19432,22125
19432,22010
19433,22193
19433,21950
19433,21931
19434,21990
19434,21931
19435,22041
19435,22043
19435,21940
19435,22181
19435,22042
19435,21931
19436,22015
19436,22010
19437,21917
19437,21948
19437,21949
19438,22010
19439,21916
19439,21917
19439,22240
19440,21938
19440,21939
19441,22106
19441,21931
19442,22010
19442,22014
19443,22328
19443,21923
19444,21934
19444,22297
19445,21938
19445,21939
19446,22015
19446,22010
19447,21938
19447,22208
19448,21922
19448,22027
19448,22010
19448,21938
19448,22168
19448,22125
19449,21938
19449,22016
19450,22094
19450,22095
19450,21931
19451,21936
19451,21957
19451,21931
19452,22376
19452,21931
19453,22088
19453,21932
19453,21931
19454,22291
19454,21923
19455,21938
19455,22168
19456,21963
19456,21922
19456,21988
19457,22005
19457,21938
19458,21926
19458,22580
19458,22247
19459,22519
19459,22041
19459,22042
19460,21923
19460,22098
19461,22181
19461,22042
19462,22010
19462,22014
19463,21967
19463,21922
19463,21966
19465,21984
19465,22193
19465,21931
19466,21916
19466,21917
19467,22015
19467,22010
19468,21967
19468,21922
19468,21966
19469,21936
19469,21957
19469,21931
19470,22056
19470,21938
19470,22208
19470,22051
19471,22062
19471,22063
19471,22064
19471,21923
19471,22033
19472,21923
19472,22033
19473,21935
19473,21923
19473,22364
19474,21917
19474,21948
19474,22217
19475,21941
19475,22123
19476,21946
19476,21947
19477,21946
19477,22050
19478,21946
19478,22173
19478,22222
19478,22101
19479,22430
19479,21957
19479,21987
19479,21950
19479,21931
19480,21933
19480,21934
19480,21964
19481,21922
19481,21923
19481,21924
19481,21925
19481,21926
19481,21927
19482,21954
19482,21984
19482,21990
19482,21931
19483,21998
19483,21963
19483,21922
19483,22167
19484,21984
19484,21990
19484,21931
19485,21917
19485,22342
19486,21919
19486,22000
19486,22003
19486,21922
19486,22279
19487,21950
19487,21931
19488,22010
19488,22014
19489,21919
19489,22266
19490,21946
19490,21947
19491,22053
19491,21928
19491,21984
19491,21918
19491,21931
